file,anger,disgust,fear,happiness,neutral,sadness,surprise
audio/1614626245291.wav,0,0,0,3,0,0,2
audio/1614271928270.wav,0,0,0,4,1,0,0
audio/1613302983284.wav,0,0,0,5,0,0,0
audio/1613223204686.wav,0,0,0,4,0,0,1
audio/1614679776175.wav,0,0,0,4,0,0,1
audio/1615738293227.wav,0,0,0,5,0,0,0
audio/1614274757928.wav,0,0,3,1,0,0,1
audio/1614249572354.wav,0,0,1,4,0,0,0
audio/1614715415977.wav,0,0,0,5,0,0,0
audio/1613772475552.wav,0,0,0,2,1,0,2
audio/1614274692872.wav,0,0,0,3,1,0,1
audio/1613328935945.wav,0,0,0,2,1,1,1
audio/1614602575378.wav,0,0,0,4,0,0,1
audio/1614083387363.wav,0,0,0,5,0,0,0
audio/1613587876827.wav,0,0,0,5,0,0,0
audio/1615739057193.wav,0,0,0,4,0,0,1
audio/1613120037669.wav,0,0,0,1,0,0,4
audio/1614122433740.wav,0,0,0,1,1,0,3
audio/1614246877212.wav,0,0,1,3,0,0,1
audio/1613323172168.wav,0,0,1,1,0,0,3
audio/1612883574499.wav,0,0,0,5,0,0,0
audio/1613478457804.wav,0,0,0,5,0,0,0
audio/1615833089119.wav,0,0,0,4,0,0,1
audio/1613472356511.wav,0,0,1,3,1,0,0
audio/1614030573443.wav,0,0,0,5,0,0,0
audio/1616149748607.wav,2,0,0,3,0,0,0
audio/1613303002555.wav,0,0,0,5,0,0,0
audio/1613823424031.wav,0,0,0,3,0,0,2
audio/1616669903342.wav,0,0,0,4,1,0,0
audio/1613323177827.wav,0,0,0,2,3,0,0
audio/1613305588070.wav,0,0,0,3,0,0,2
audio/1615555117507.wav,0,0,0,3,0,0,2
audio/1614174865185.wav,0,0,0,4,1,0,0
audio/1613657642027.wav,0,0,0,4,0,0,1
audio/1613063229435.wav,0,0,0,4,1,0,0
audio/1613406350631.wav,0,1,0,1,0,0,3
audio/1612872848291.wav,1,0,0,3,1,0,0
audio/1614787185119.wav,0,0,0,5,0,0,0
audio/1613825769855.wav,0,0,0,5,0,0,0
audio/1614958379895.wav,1,0,0,3,0,0,1
audio/1614409300856.wav,0,0,0,3,2,0,0
audio/1613305618335.wav,0,0,0,1,3,0,1
audio/1614348492120.wav,0,0,0,4,0,0,1
audio/1614246940203.wav,3,0,0,2,0,0,0
audio/1614111953556.wav,0,0,0,5,0,0,0
audio/1613340338957.wav,2,0,0,3,0,0,0
audio/1614174981248.wav,0,0,0,5,0,0,0
audio/1614156705444.wav,0,0,0,4,0,0,1
audio/1613832272473.wav,0,0,0,5,0,0,0
audio/1613493109103.wav,0,0,0,4,1,0,0
audio/1616244994560.wav,0,0,0,4,0,0,1
audio/1615929600030.wav,1,0,0,3,0,0,1
audio/1613378395043.wav,0,0,0,2,3,0,0
audio/1614534157300.wav,0,0,0,4,1,0,0
audio/1616340154005.wav,0,0,0,1,0,0,4
audio/1614631056123.wav,0,0,0,1,4,0,0
audio/1613917955915.wav,0,0,1,3,1,0,0
audio/1620376721440.wav,1,0,0,3,1,0,0
audio/1614274027801.wav,1,0,0,2,0,0,2
audio/1615123513927.wav,0,0,0,1,4,0,0
audio/1613061852559.wav,0,0,0,3,2,0,0
audio/1613405852694.wav,0,0,3,1,0,1,0
audio/1613478479312.wav,0,0,0,5,0,0,0
audio/1614148348929.wav,0,1,0,1,1,0,2
audio/1613657901751.wav,0,0,0,4,0,1,0
audio/1613930635590.wav,0,0,0,2,3,0,0
audio/1614119936045.wav,0,0,0,4,0,0,1
audio/1614273954724.wav,0,0,0,5,0,0,0
audio/1614687968233.wav,0,0,0,3,2,0,0
audio/1613378639186.wav,0,0,0,2,1,0,2
audio/1614348590664.wav,0,0,0,5,0,0,0
audio/1613491978360.wav,0,0,0,5,0,0,0
audio/1614254315522.wav,0,0,0,4,0,0,1
audio/1614190667377.wav,0,0,1,4,0,0,0
audio/1613316464186.wav,0,0,0,3,2,0,0
audio/1613074020460.wav,0,0,0,4,0,0,1
audio/1613466533416.wav,0,0,0,4,1,0,0
audio/1614368040829.wav,3,0,1,1,0,0,0
audio/1613338977808.wav,0,0,0,5,0,0,0
audio/1613472774361.wav,0,0,0,3,1,0,1
audio/1613472673066.wav,0,0,1,2,1,0,1
audio/1613656662815.wav,1,0,0,4,0,0,0
audio/1614349540246.wav,0,0,0,1,1,0,3
audio/1614156739672.wav,0,0,0,3,1,0,1
audio/1614029379507.wav,0,0,0,5,0,0,0
audio/1615737834228.wav,0,0,0,3,0,0,2
audio/1613405976656.wav,0,0,0,5,0,0,0
audio/1613860725223.wav,1,0,1,2,0,0,1
audio/1614249385347.wav,0,0,0,5,0,0,0
audio/1613323254534.wav,0,0,0,4,0,0,1
audio/1614798869107.wav,0,0,0,2,0,2,1
audio/1615296213156.wav,0,0,0,3,0,0,2
audio/1614576434974.wav,0,0,0,2,1,0,2
audio/1613832302240.wav,0,0,1,2,0,0,2
audio/1614863885854.wav,0,0,0,5,0,0,0
audio/1617962553904.wav,1,0,0,4,0,0,0
audio/1613064050162.wav,0,1,0,2,1,1,0
audio/1613823218262.wav,1,0,0,4,0,0,0
audio/1615371762798.wav,1,1,0,1,0,0,2
audio/1613658092200.wav,0,0,0,5,0,0,0
audio/1613492591469.wav,0,0,0,4,0,1,0
audio/1614409582878.wav,0,0,0,4,0,0,1
audio/1614601926153.wav,0,0,0,5,0,0,0
audio/1614087646635.wav,0,0,0,4,1,0,0
audio/1613684931148.wav,0,0,0,5,0,0,0
audio/1613063174555.wav,0,0,0,4,1,0,0
audio/1617962219098.wav,0,0,0,4,0,1,0
audio/1614534243692.wav,0,0,0,5,0,0,0
audio/1617007573040.wav,0,0,0,5,0,0,0
audio/1616253135987.wav,0,0,0,3,2,0,0
audio/1613493429828.wav,0,0,2,2,0,0,1
audio/1615110601201.wav,0,0,0,5,0,0,0
audio/1613991861920.wav,0,0,0,5,0,0,0
audio/1613319877805.wav,0,0,0,4,0,1,0
audio/1614082519849.wav,0,0,0,3,1,0,1
audio/1614576341966.wav,0,0,0,1,0,0,4
audio/1620217678043.wav,0,1,0,3,1,0,0
audio/1613323122393.wav,0,0,0,1,0,1,3
audio/1613478672118.wav,0,0,0,4,0,0,1
audio/1616669980100.wav,0,0,0,3,1,1,0
audio/1614509719983.wav,0,0,0,4,0,0,1
audio/1614241959442.wav,0,0,1,3,0,1,0
audio/1616251913029.wav,0,0,0,5,0,0,0
audio/1613406005895.wav,1,0,0,3,1,0,0
audio/1613418317179.wav,0,0,0,2,0,0,3
audio/1614115173643.wav,1,0,0,4,0,0,0
audio/1613478951197.wav,0,0,0,2,0,0,3
audio/1614166571711.wav,0,0,0,5,0,0,0
audio/1613577111098.wav,0,0,0,3,0,0,2
audio/1616505495943.wav,2,0,0,2,0,0,1
audio/1616700684331.wav,0,0,0,0,5,0,0
audio/1614086489956.wav,0,0,0,0,5,0,0
audio/1614174628472.wav,0,0,0,0,5,0,0
audio/1616245035187.wav,0,0,0,0,5,0,0
audio/1614086388747.wav,0,0,0,0,5,0,0
audio/1619289944846.wav,0,0,0,0,5,0,0
audio/1613772014134.wav,0,0,0,0,5,0,0
audio/1615227907854.wav,0,0,0,1,4,0,0
audio/1613763971387.wav,0,0,0,0,5,0,0
audio/1613319467098.wav,0,0,0,0,5,0,0
audio/1613340312065.wav,1,0,0,0,3,0,1
audio/1613061821927.wav,0,0,0,0,5,0,0
audio/1613492812369.wav,0,0,0,0,3,0,2
audio/1616670040016.wav,0,0,0,0,4,1,0
audio/1619519173210.wav,0,0,0,0,5,0,0
audio/1613825676938.wav,0,0,0,0,4,1,0
audio/1613830947969.wav,0,0,0,0,5,0,0
audio/1614166633960.wav,0,0,0,0,5,0,0
audio/1614278938753.wav,0,0,0,0,5,0,0
audio/1613319933682.wav,0,0,0,0,4,1,0
audio/1614287911551.wav,0,0,0,1,4,0,0
audio/1613918889807.wav,0,0,0,0,5,0,0
audio/1614847562846.wav,0,0,0,0,5,0,0
audio/1614847386616.wav,0,0,0,0,5,0,0
audio/1613493455834.wav,0,0,0,0,5,0,0
audio/1616245736534.wav,1,0,1,0,3,0,0
audio/1614249274022.wav,0,0,0,0,5,0,0
audio/1613329172939.wav,0,0,0,0,4,1,0
audio/1614348962732.wav,0,0,0,0,5,0,0
audio/1614550465360.wav,0,0,0,0,4,1,0
audio/1614602516817.wav,0,0,0,0,5,0,0
audio/1614250399414.wav,0,0,0,0,5,0,0
audio/1620376962377.wav,0,1,0,0,4,0,0
audio/1614171895872.wav,0,0,0,0,5,0,0
audio/1614171815747.wav,0,0,0,0,5,0,0
audio/1613323182934.wav,0,0,0,0,4,1,0
audio/1614147303951.wav,0,0,0,0,4,1,0
audio/1613063270522.wav,0,0,1,0,4,0,0
audio/1613406275579.wav,1,0,0,0,4,0,0
audio/1613406539515.wav,0,0,0,0,5,0,0
audio/1613485438345.wav,1,0,0,0,2,0,2
audio/1613329222851.wav,0,0,0,0,5,0,0
audio/1616882387085.wav,0,0,0,0,4,1,0
audio/1613407765208.wav,0,0,0,0,4,1,0
audio/1614358281132.wav,0,0,0,0,5,0,0
audio/1614279426045.wav,0,0,0,0,5,0,0
audio/1613478586363.wav,0,1,0,0,4,0,0
audio/1614175680872.wav,0,0,0,0,5,0,0
audio/1613831524509.wav,0,0,0,0,5,0,0
audio/1619253378365.wav,0,0,0,1,4,0,0
audio/1613832054655.wav,0,0,0,0,5,0,0
audio/1614093692142.wav,0,0,0,0,5,0,0
audio/1614156858837.wav,0,0,0,0,5,0,0
audio/1613554091697.wav,0,0,0,0,5,0,0
audio/1614358359067.wav,0,0,0,0,5,0,0
audio/1614576385649.wav,0,0,0,0,5,0,0
audio/1614087465329.wav,1,0,0,1,3,0,0
audio/1614196983503.wav,0,0,0,0,5,0,0
audio/1614409644051.wav,0,0,0,0,5,0,0
audio/1615415323494.wav,0,0,0,1,2,2,0
audio/1613339021771.wav,0,0,0,0,5,0,0
audio/1613477774945.wav,0,0,0,0,3,2,0
audio/1614550679118.wav,0,0,0,0,5,0,0
audio/1613323367435.wav,0,0,0,0,3,0,2
audio/1613120132474.wav,0,0,0,0,3,0,2
audio/1613119450389.wav,0,0,0,0,5,0,0
audio/1614030140976.wav,0,0,0,0,5,0,0
audio/1615738474229.wav,0,0,0,0,4,0,1
audio/1614764886360.wav,1,1,0,0,2,1,0
audio/1613319917915.wav,0,0,0,0,5,0,0
audio/1613823305205.wav,0,0,0,0,5,0,0
audio/1615416560804.wav,0,0,0,0,3,1,1
audio/1613823813414.wav,0,0,0,0,5,0,0
audio/1613323422958.wav,0,0,1,0,1,2,1
audio/1614602061746.wav,0,0,0,0,4,1,0
audio/1615891589336.wav,0,0,0,0,5,0,0
audio/1614349644607.wav,0,0,0,1,2,2,0
audio/1614246815697.wav,3,0,0,0,2,0,0
audio/1614030082813.wav,0,0,0,0,5,0,0
audio/1614112238267.wav,0,0,0,0,5,0,0
audio/1614174606992.wav,0,0,0,0,5,0,0
audio/1613832028064.wav,0,0,0,0,5,0,0
audio/1617962461864.wav,0,0,0,0,5,0,0
audio/1614765028802.wav,0,0,0,0,5,0,0
audio/1614348904230.wav,0,0,0,0,4,0,1
audio/1613377688754.wav,0,0,0,0,5,0,0
audio/1613299733566.wav,0,0,0,0,5,0,0
audio/1614787070288.wav,0,0,0,0,5,0,0
audio/1614251164787.wav,0,0,0,0,5,0,0
audio/1614626304949.wav,0,0,0,0,5,0,0
audio/1614243609196.wav,0,0,0,0,5,0,0
audio/1613671630733.wav,1,0,0,0,3,1,0
audio/1613408024968.wav,0,0,0,0,5,0,0
audio/1613466465317.wav,0,0,0,0,5,0,0
audio/1615190815184.wav,1,0,0,0,3,1,0
audio/1613492057235.wav,2,0,0,0,2,0,1
audio/1614786786502.wav,0,0,0,0,5,0,0
audio/1613317395334.wav,1,0,0,0,4,0,0
audio/1614847519612.wav,0,0,0,0,5,0,0
audio/1615416304700.wav,0,0,0,0,3,2,0
audio/1614011419532.wav,0,0,0,0,5,0,0
audio/1616700825458.wav,0,0,0,0,5,0,0
audio/1613405909474.wav,0,0,0,0,5,0,0
audio/1613671648923.wav,0,0,0,0,3,2,0
audio/1614073086972.wav,0,0,0,0,4,1,0
audio/1613918492757.wav,0,0,0,3,2,0,0
audio/1613378711434.wav,1,0,0,0,4,0,0
audio/1613378032654.wav,0,0,0,0,5,0,0
audio/1613832277276.wav,0,0,0,0,4,0,1
audio/1614116407767.wav,2,0,0,0,3,0,0
audio/1614602122500.wav,0,0,0,0,5,0,0
audio/1614529646752.wav,0,0,1,0,4,0,0
audio/1614348976773.wav,0,0,0,0,5,0,0
audio/1613822476453.wav,0,0,1,0,2,2,0
audio/1614254373938.wav,0,0,0,1,4,0,0
audio/1614273924089.wav,0,0,0,0,5,0,0
audio/1614122383613.wav,0,0,0,0,4,1,0
audio/1617007608221.wav,0,1,0,0,4,0,0
audio/1613467125965.wav,0,1,0,0,4,0,0
audio/1613406809492.wav,0,0,0,0,3,2,0
audio/1617007512922.wav,0,0,0,0,5,0,0
audio/1614335282578.wav,0,0,0,0,5,0,0
audio/1613339026273.wav,0,0,0,0,2,0,3
audio/1613305401795.wav,0,1,0,0,3,0,1
audio/1613310761511.wav,1,0,0,0,4,0,0
audio/1613339042894.wav,0,0,0,0,5,0,0
audio/1615738079070.wav,0,0,0,0,5,0,0
audio/1613823356172.wav,2,0,0,0,2,1,0
audio/1613215203333.wav,0,0,0,0,4,0,1
audio/1615929482206.wav,0,0,0,0,5,0,0
audio/1614088065802.wav,0,0,0,0,3,2,0
audio/1613414554305.wav,0,0,0,0,5,0,0
audio/1613478190863.wav,0,0,0,0,5,0,0
audio/1613823916336.wav,0,0,0,1,4,0,0
audio/1614279386730.wav,0,0,0,0,5,0,0
audio/1613333927164.wav,0,0,0,0,5,0,0
audio/1614601721487.wav,0,0,0,0,5,0,0
audio/1614246925184.wav,0,0,0,0,4,1,0
audio/1616248693898.wav,0,0,0,0,5,0,0
audio/1613463164400.wav,0,0,0,0,5,0,0
audio/1614602608658.wav,0,0,0,0,5,0,0
audio/1616268676027.wav,1,0,0,0,2,2,0
audio/1619253478432.wav,0,0,0,0,5,0,0
audio/1613044729417.wav,0,0,0,0,5,0,0
audio/1614409086131.wav,0,0,0,0,5,0,0
audio/1613403466468.wav,2,0,0,0,2,0,1
audio/1616495479659.wav,0,0,0,0,5,0,0
audio/1616249882541.wav,0,1,0,0,4,0,0
audio/1614175405679.wav,0,0,0,0,4,1,0
audio/1616246283435.wav,0,0,0,0,5,0,0
audio/1614273987044.wav,2,0,0,0,3,0,0
audio/1620217659613.wav,0,0,0,0,5,0,0
audio/1613334978908.wav,0,0,0,2,2,1,0
audio/1613339673421.wav,0,0,0,0,5,0,0
audio/1616882377204.wav,0,0,0,0,3,2,0
audio/1613930415814.wav,0,0,0,0,1,0,4
audio/1615542619441.wav,0,0,0,0,5,0,0
audio/1613406307299.wav,0,1,0,0,4,0,0
audio/1614191029272.wav,0,0,0,2,3,0,0
audio/1613327155257.wav,0,1,0,1,1,2,0
audio/1615758127513.wav,0,0,0,0,2,3,0
audio/1614626253351.wav,0,0,0,1,4,0,0
audio/1614242018846.wav,0,1,0,0,3,0,1
audio/1613930596366.wav,0,0,0,0,5,0,0
audio/1613658366455.wav,0,0,0,0,5,0,0
audio/1613991847512.wav,0,0,0,0,5,0,0
audio/1614448555734.wav,0,0,0,0,4,0,1
audio/1613043829430.wav,0,0,0,1,4,0,0
audio/1614152751140.wav,0,0,1,0,3,1,0
audio/1613338836844.wav,0,0,0,0,5,0,0
audio/1613824117035.wav,0,0,0,0,5,0,0
audio/1614174046899.wav,0,0,0,1,4,0,0
audio/1613325144711.wav,2,0,0,0,3,0,0
audio/1613326667304.wav,0,0,0,0,5,0,0
audio/1614576407230.wav,0,0,1,0,4,0,0
audio/1614550270809.wav,0,0,0,0,4,1,0
audio/1613478940869.wav,0,0,0,0,5,0,0
audio/1614680353410.wav,0,0,0,0,5,0,0
audio/1613478412129.wav,0,0,0,0,5,0,0
audio/1613321424215.wav,0,0,0,3,2,0,0
audio/1614547214541.wav,0,0,0,0,5,0,0
audio/1613671608349.wav,0,0,0,0,3,2,0
audio/1616882368864.wav,0,0,0,0,3,2,0
audio/1613919307618.wav,0,0,1,0,3,1,0
audio/1614335608770.wav,0,0,0,0,2,3,0
audio/1614764924896.wav,0,0,1,0,3,0,1
audio/1614156687251.wav,0,0,0,0,5,0,0
audio/1613378605502.wav,0,0,0,0,5,0,0
audio/1613066653670.wav,0,0,0,0,5,0,0
audio/1613641675206.wav,0,0,0,0,5,0,0
audio/1614715343177.wav,0,0,0,1,4,0,0
audio/1616253012289.wav,0,0,0,0,5,0,0
audio/1614626971439.wav,0,0,0,0,4,0,1
audio/1613119275011.wav,0,0,0,0,5,0,0
audio/1620665800793.wav,0,1,0,0,2,1,1
audio/1614279323635.wav,0,1,0,0,4,0,0
audio/1614278075905.wav,0,0,0,0,4,0,1
audio/1614249335671.wav,0,0,0,0,5,0,0
audio/1613405894288.wav,0,1,0,0,3,1,0
audio/1613316269431.wav,0,0,0,0,5,0,0
audio/1614348896243.wav,0,0,0,0,5,0,0
audio/1613065299169.wav,0,0,0,0,5,0,0
audio/1613824229531.wav,1,0,0,0,4,0,0
audio/1617963322706.wav,0,0,0,0,5,0,0
audio/1613493338583.wav,0,2,0,0,2,0,1
audio/1614111932143.wav,0,0,0,2,2,0,1
audio/1613407895039.wav,1,0,0,0,4,0,0
audio/1614786703165.wav,0,0,0,0,4,1,0
audio/1614451055947.wav,0,0,0,0,5,0,0
audio/1615110618273.wav,0,0,0,0,5,0,0
audio/1613466631612.wav,0,0,0,0,5,0,0
audio/1613918741369.wav,0,0,0,0,5,0,0
audio/1615542639791.wav,0,0,0,0,5,0,0
audio/1613481904222.wav,0,0,0,0,4,1,0
audio/1616251824104.wav,0,0,0,0,5,0,0
audio/1614109898304.wav,0,0,0,0,5,0,0
audio/1614450908451.wav,0,0,0,0,2,0,3
audio/1613491267401.wav,0,0,0,0,4,1,0
audio/1614279036870.wav,0,0,0,1,4,0,0
audio/1616245692273.wav,2,0,0,0,2,1,0
audio/1613119293666.wav,0,0,0,0,5,0,0
audio/1616075367204.wav,0,0,0,0,3,2,0
audio/1613816819028.wav,0,0,0,0,3,2,0
audio/1613215031560.wav,1,0,0,0,4,0,0
audio/1613816527574.wav,0,0,0,0,4,1,0
audio/1614083422412.wav,0,0,0,0,5,0,0
audio/1615416615983.wav,0,0,0,0,3,2,0
audio/1614420275571.wav,0,0,0,0,5,0,0
audio/1614764893530.wav,0,0,1,0,4,0,0
audio/1614349597176.wav,1,0,1,0,3,0,0
audio/1613403841701.wav,0,0,0,0,5,0,0
audio/1613656681205.wav,0,0,0,0,4,1,0
audio/1614175018161.wav,1,0,0,1,3,0,0
audio/1613323456724.wav,0,0,0,1,3,0,1
audio/1614086511881.wav,0,0,0,1,4,0,0
audio/1614093745400.wav,0,0,0,0,5,0,0
audio/1613215079998.wav,0,0,0,0,5,0,0
audio/1614114364262.wav,0,0,0,0,4,1,0
audio/1614264184042.wav,0,0,0,0,5,0,0
audio/1614166661268.wav,0,0,0,0,5,0,0
audio/1615227864666.wav,1,0,0,0,2,1,1
audio/1614279267010.wav,0,0,0,0,5,0,0
audio/1613467170026.wav,0,0,0,0,5,0,0
audio/1613305544312.wav,0,0,0,0,5,0,0
audio/1615227469088.wav,0,0,0,0,5,0,0
audio/1615123883701.wav,1,0,0,0,4,0,0
audio/1613329004106.wav,1,2,0,0,2,0,0
audio/1613063234854.wav,0,0,0,0,3,2,0
audio/1613407779542.wav,1,0,0,0,4,0,0
audio/1614175397954.wav,0,0,0,1,4,0,0
audio/1614275228470.wav,1,0,0,0,3,0,1
audio/1613404585390.wav,0,1,0,0,4,0,0
audio/1614122495349.wav,0,0,0,0,3,2,0
audio/1613058314018.wav,0,1,1,1,2,0,0
audio/1614847730126.wav,0,0,0,0,5,0,0
audio/1614409743480.wav,0,0,0,1,4,0,0
audio/1614335640580.wav,0,0,0,0,4,1,0
audio/1616866816525.wav,1,0,0,0,4,0,0
audio/1613244857550.wav,0,0,0,0,3,2,0
audio/1613512810298.wav,0,0,0,0,5,0,0
audio/1614147156755.wav,0,0,1,0,3,1,0
audio/1620377087571.wav,0,0,0,0,4,1,0
audio/1613918051631.wav,0,0,0,0,4,1,0
audio/1614249397728.wav,0,0,0,0,5,0,0
audio/1614847625985.wav,0,0,0,0,5,0,0
audio/1614191130111.wav,0,0,0,0,5,0,0
audio/1616340241535.wav,0,0,0,0,4,1,0
audio/1613478059576.wav,0,0,0,0,5,0,0
audio/1614147140056.wav,0,0,0,0,4,1,0
audio/1616270567718.wav,0,0,0,0,3,0,2
audio/1613493127264.wav,0,0,0,0,5,0,0
audio/1613493557562.wav,0,0,0,0,5,0,0
audio/1614335658799.wav,0,0,0,0,5,0,0
audio/1612982177353.wav,1,0,0,0,3,0,1
audio/1614162231222.wav,0,0,0,0,4,0,1
audio/1614279047764.wav,0,0,0,0,4,1,0
audio/1615138634253.wav,0,0,0,0,2,3,0
audio/1617963075171.wav,0,0,0,0,5,0,0
audio/1615371961564.wav,0,0,1,0,4,0,0
audio/1615123445799.wav,0,0,0,0,5,0,0
audio/1614278178830.wav,0,0,0,0,5,0,0
audio/1613338587151.wav,0,0,0,0,5,0,0
audio/1613512849905.wav,0,0,0,0,5,0,0
audio/1614198189594.wav,0,0,0,0,5,0,0
audio/1616251656232.wav,0,0,0,0,5,0,0
audio/1619519041541.wav,0,0,0,0,5,0,0
audio/1613917885872.wav,0,0,0,0,3,2,0
audio/1613467120257.wav,0,0,0,0,5,0,0
audio/1614119317624.wav,0,0,0,0,5,0,0
audio/1614864019900.wav,0,1,0,0,4,0,0
audio/1612982064633.wav,0,0,0,0,3,2,0
audio/1614340488547.wav,0,0,0,0,5,0,0
audio/1614420879071.wav,0,0,0,0,5,0,0
audio/1615833038055.wav,0,0,0,0,5,0,0
audio/1613485593459.wav,0,0,0,0,4,1,0
audio/1613831889389.wav,0,0,0,0,5,0,0
audio/1614513967312.wav,0,0,0,0,5,0,0
audio/1616246205036.wav,1,0,0,0,4,0,0
audio/1614112261698.wav,0,0,0,0,3,2,0
audio/1614626213207.wav,0,1,0,0,4,0,0
audio/1614450845366.wav,0,0,0,0,3,0,2
audio/1614174542484.wav,0,0,1,1,2,1,0
audio/1614550474850.wav,3,0,0,0,2,0,0
audio/1613327097468.wav,0,0,0,0,3,2,0
audio/1613671537787.wav,0,0,0,0,4,1,0
audio/1613305503984.wav,0,0,0,0,5,0,0
audio/1613836833732.wav,0,0,0,0,5,0,0
audio/1613919169132.wav,0,0,0,1,4,0,0
audio/1616256167738.wav,0,0,0,0,5,0,0
audio/1614880400216.wav,0,0,0,1,4,0,0
audio/1613063438458.wav,0,0,0,0,5,0,0
audio/1613119743842.wav,0,0,0,0,5,0,0
audio/1614169781218.wav,0,0,1,0,4,0,0
audio/1614576414098.wav,0,0,0,0,5,0,0
audio/1616495465026.wav,0,0,0,0,5,0,0
audio/1614448070151.wav,0,0,0,0,4,1,0
audio/1614274003359.wav,0,0,0,0,5,0,0
audio/1613404829290.wav,0,0,0,0,5,0,0
audio/1613405915294.wav,0,0,0,0,5,0,0
audio/1613338773548.wav,0,0,0,0,5,0,0
audio/1615832949856.wav,0,0,0,0,4,1,0
audio/1616149598139.wav,0,0,0,0,4,0,1
audio/1614798949779.wav,0,0,0,0,5,0,0
audio/1614279217741.wav,1,0,0,0,4,0,0
audio/1615758036704.wav,0,0,0,0,1,4,0
audio/1614279158557.wav,0,0,0,0,5,0,0
audio/1615104380684.wav,0,1,0,0,4,0,0
audio/1616251554745.wav,1,0,0,0,3,1,0
audio/1614767888409.wav,0,0,0,0,4,0,1
audio/1614715268779.wav,0,0,0,0,5,0,0
audio/1614626185122.wav,0,0,0,0,5,0,0
audio/1617648405311.wav,0,0,2,0,3,0,0
audio/1614576493518.wav,0,0,0,0,5,0,0
audio/1616245780673.wav,1,0,0,0,4,0,0
audio/1613405818969.wav,1,0,0,0,4,0,0
audio/1613478823148.wav,0,0,1,0,4,0,0
audio/1613302836307.wav,1,0,0,1,3,0,0
audio/1615738423663.wav,0,0,0,0,5,0,0
audio/1615123460006.wav,0,0,0,0,5,0,0
audio/1615123911186.wav,0,1,0,0,4,0,0
audio/1620376687342.wav,0,0,0,0,5,0,0
audio/1613466331765.wav,0,0,0,0,5,0,0
audio/1616495273168.wav,3,0,0,0,2,0,0
audio/1614680333075.wav,0,0,0,0,5,0,0
audio/1615555223381.wav,1,0,0,0,4,0,0
audio/1614279092838.wav,0,0,0,0,5,0,0
audio/1613317280313.wav,0,0,0,0,5,0,0
audio/1614030447126.wav,0,0,0,0,5,0,0
audio/1614243579673.wav,0,0,0,0,5,0,0
audio/1613832207527.wav,0,0,0,0,4,0,1
audio/1615110555615.wav,0,0,0,0,5,0,0
audio/1614086369147.wav,0,0,0,0,5,0,0
audio/1616246288977.wav,0,0,0,0,5,0,0
audio/1615738679223.wav,0,0,0,0,5,0,0
audio/1615227922878.wav,0,0,0,0,5,0,0
audio/1614147382701.wav,1,1,0,0,3,0,0
audio/1613325200339.wav,0,0,0,0,5,0,0
audio/1616245988221.wav,0,0,0,0,5,0,0
audio/1613405919455.wav,0,0,0,0,5,0,0
audio/1613772074309.wav,0,0,0,0,1,4,0
audio/1616245069031.wav,1,0,0,0,4,0,0
audio/1613310715257.wav,0,0,0,0,4,1,0
audio/1613326806514.wav,0,0,0,0,4,1,0
audio/1613492691267.wav,0,0,0,0,4,0,1
audio/1613493402991.wav,0,0,0,0,4,0,1
audio/1613077455358.wav,0,0,0,0,3,2,0
audio/1613492983150.wav,0,0,0,0,5,0,0
audio/1613423262575.wav,0,0,0,0,4,1,0
audio/1614122633201.wav,0,0,0,0,5,0,0
audio/1615736476563.wav,0,0,0,0,5,0,0
audio/1616245403343.wav,0,0,0,0,4,1,0
audio/1613223341638.wav,0,0,0,0,5,0,0
audio/1614266220786.wav,0,0,0,1,4,0,0
audio/1616246182025.wav,0,0,1,0,4,0,0
audio/1614184297284.wav,0,0,0,0,4,0,1
audio/1613216117857.wav,1,0,0,0,4,0,0
audio/1613406366817.wav,0,0,0,0,5,0,0
audio/1614266178914.wav,0,0,0,0,5,0,0
audio/1613478227571.wav,1,0,0,0,4,0,0
audio/1614278996102.wav,0,0,0,0,5,0,0
audio/1614358847927.wav,0,0,0,0,1,4,0
audio/1613339058408.wav,1,0,0,0,4,0,0
audio/1613378654714.wav,0,0,0,0,5,0,0
audio/1614175688267.wav,0,0,0,0,4,1,0
audio/1614278856821.wav,0,0,0,0,5,0,0
audio/1613066637279.wav,0,0,0,0,5,0,0
audio/1613577095294.wav,1,0,0,0,2,0,2
audio/1614799009428.wav,0,0,0,0,5,0,0
audio/1613065325207.wav,0,0,0,0,5,0,0
audio/1616245371391.wav,0,0,0,0,4,0,1
audio/1613061908738.wav,0,0,0,0,4,1,0
audio/1614602639209.wav,0,0,0,0,5,0,0
audio/1615378662331.wav,0,0,0,0,5,0,0
audio/1615416145038.wav,0,0,0,0,4,0,1
audio/1613327141013.wav,0,2,0,0,1,2,0
audio/1614162223305.wav,0,0,0,0,5,0,0
audio/1614147364567.wav,0,0,0,0,5,0,0
audio/1614451006958.wav,0,0,0,1,4,0,0
audio/1613425573079.wav,0,0,0,0,5,0,0
audio/1614175640591.wav,0,0,0,1,3,0,1
audio/1616249606792.wav,0,0,1,0,2,2,0
audio/1613861026478.wav,0,0,0,0,5,0,0
audio/1614277840902.wav,0,0,0,0,4,0,1
audio/1614409850692.wav,1,0,0,0,4,0,0
audio/1614576421835.wav,0,0,0,0,3,2,0
audio/1614450871131.wav,0,0,0,0,5,0,0
audio/1614174916622.wav,0,0,0,0,5,0,0
